nodeName	Degree
NDUFA9	13
RTN1	5
AOC3	12
LONRF2	17
SPINK13	1
SGSM1	21
LRRFIP1	5
SP6	9
ALDH1L2	1
OTOGL	1
USH1G	26
ARHGAP29	6
AGK	8
PRO0132	1
PPGB	39
CBWD3	11
FAM78A	3
KIAA1217	27
DIPK1A	1
SYT6	29
AHDC1	5
ANKRD45	5
RNF20	17
TASOR2	64
TTC19	44
IQSEC1	24
PMF1	30
ARMCX5	2
ABHD17C	13
ZCCHC12	23
FOXR1	20
TXNDC11	21
RASL11A	1
SASS6	5
PCSK4	2
CRELD2	39
PACS1	6
PPP1R21	30
ZFP2	17
RUFY4	11
H3C15|H3C14|H3C13	38
DPPA4	35
ARMCX2	4
SPATA12	35
CENPV	19
NEK8	18
LDB1	29
PAQR7	4
NR2C2AP	7
OOSP2	3
TEN1	19
KRTAP11-1	102
P3H3	10
CABCOCO1	2
ANKHD1	25
RIMKLA	4
LINC00518	11
SPART	19
LYG1	3
PIAS4	96
CENPS	7
GALNT4	1
KCTD17	56
Q8N779	3
MAGEB6	21
C7ORF31	20
ZNF557	17
SYT2	25
POC1A	8
INO80E	23
CLRN3	2
SLC44A5	9
USP32	7
SMARCC2	24
ENKUR	13
LGALS14	52
MGARP	21
IPO4	4
XAGE3	5
BRK1	66
SNX33	12
TWIST2	15
SCFD1	5
ZDHHC19	1
TMEM239	67
PIH1D2	72
RASSF5	29
PRPF31	126
ATL1	18
SOCS4	26
RAPGEF4	13
CLEC2B	4
CPT1B	3
PIK3R3	138
TBC1D5	10
LARP4B	25
SYMPK	16
TANK	26
OSTF1	43
UFD1	16
CUL5	21
H2BC9	4
HDAC10	7
LRRC45	9
GPRASP2	49
ERP27	11
ATG4C	1
TM4SF19	40
CCDC126	1
ZHX1-C8ORF76	17
MALSU1	15
DNAJA3	49
TMA16	8
PELI1	18
CCDC120	113
PDLIM5	14
MED30	17
Q96IQ6	2
PIWIL1	16
L3MBTL3	62
ZFYVE19	9
FAM71F1	2
TNIP3	32
FAM167A	12
PRRC1	3
TEX55	1
COG8	10
TIGD1	3
JAKMIP1	16
SCLT1	2
GPX7	14
SIN3A	13
SECISBP2	5
PPP1R16B	42
CDC5L	84
PFDN5	128
PARK7	24
MAP3K5	48
FEZ1	37
BARD1	47
TXN2	79
MIPEP	3
HAUS7	12
SH3GL1	36
SH3GL3	55
TMEM47	5
SYT15	6
SULT4A1	13
ZKSCAN3	17
ZNF2	7
CRACR2A	39
SOX7	7
TMEM43	15
MKNK1	20
BBLN	12
FICD	3
UTP14A	57
NUP58	113
HIRIP3	4
SFXN3	19
C1QTNF3	2
SRRT	16
PACSIN1	26
SCAPER	22
MRPL13	10
SETD2	10
LDHAL6B	24
GTPBP4	3
NMES1	3
REXO4	4
MKRN2	14
LMAN2L	3
DNTTIP1	19
ZBP1	4
UPF3A	4
MAGEH1	19
LHX5	25
TAOK3	3
PPA2	1
DPAGT1	3
CDC42EP4	6
CHMP4B	12
MAP1LC3A	17
GOLPH3L	6
EPB41L1	4
ALG2	5
STN1	20
C11ORF49	25
AAMDC	8
PTGES2	3
CNOT10	1
LIN28A	3
ZNF286A	17
CAPN10	13
HES4	8
MAGEE1	4
VAT1L	2
PLXNA4	1
XAB2	19
CHMP1A	19
HMG20A	63
SSU72	4
CCNB1IP1	9
BRD7	21
FANCF	8
NXT2	25
LUC7L	14
DDX21	8
SH3GLB2	26
RASSF1	67
TOMM22	6
FARSB	3
C20ORF141	5
TMEM106B	3
TMEM30A	5
IFT57	8
NHP2	10
HYPK	35
SPANXC	2
UTP6	8
NDUFA13	16
HMG20B	26
CEP126	100
NLK	18
HDAC6	37
DNAJB4	10
DAXX	78
GIMAP2	1
DDX20	10
SERTAD1	54
PUF60	38
ATP6V1H	13
MBD1	34
CNOT7	13
DBNL	15
DDX41	10
DCTN4	6
GGA2	14
VPS28	43
FEM1B	2
RCAN3	6
CPSF3	6
MTUS1	5
ODF2L	6
FZD4	8
ABT1	14
NAP1L2	17
USP18	18
DAPP1	22
RPL26L1	1
PLA2G4C	1
USP24	1
SAMD4A	13
SIK3	4
AP3M1	13
GIT1	39
UBE2D4	103
ZNF281	8
MED31	65
STRAP	4
KNSTRN	15
TBX22	15
ZNF451	28
AFG3L2	7
KLF12	12
ENTPD2	4
GTF3C3	66
NPTN	4
CHCHD2	29
NDUFB9	23
DUSP10	23
FCER1G	75
RNF5	47
ERGIC3	207
TMEM179B	51
SYNPR	12
C1GALT1	29
SLC35A1	34
PAGE1	12
FXYD3	64
TRIM27	333
PPM1K	10
NTAQ1	381
USP20	56
RADIL	13
CEP76	111
TCEA2	126
CORO1A	19
CCDC146	71
BEX2	88
SH2D4A	74
PIK3IP1	7
NIF3L1	94
PHYH	20
HOXB5	60
SUOX	84
CCDC185	48
CAVIN3	12
B0V265	21
TPM3	51
MLF1	84
TRIM51	5
GCSH	11
MTA1	22
MXD3	12
NOL4	15
CTTNBP2	9
CCDC106	31
B4DG85	8
B9838V1	1
DLGAP1	21
COX7A2L	1
BCL2L11	21
BRD1	15
IL11	2
PRDX3	8
PPIF	16
IL6ST	10
AKR1C3	6
CDKN2B	62
ALDH5A1	2
PDE4B	3
BIRC2	46
CCDC27	1
CCDC14	16
Q53HC2	1
PLCXD3	2
ACSM2B	2
DIEXF	10
FBXO46	2
RANBP10	12
SNX20	14
UBE3D	2
RBM23	26
DNAJC10	1
LAS2	10
CCDC105	2
TMEM123	6
THEM5	3
PNKD	5
FAM156A|FAM156B	7
ZSWIM2	2
IFI44	1
ACMSD	4
PP9457	1
JADE3	8
CLUAP1	3
DOCK10	7
REX1BD	17
MGME1	3
NDEL1	78
PCBD2	38
PRKRIP1	8
VTA1	21
MYOZ1	35
TRMT1	2
SUCLA2	11
SNX7	15
NDUFAF1	7
FHL2	115
PKNOX1	13
RFX6	39
BIN1	14
IRF6	3
Q5T6B4	7
RBFOX1	62
EIF3E	31
ATXN1	515
MAD2L2	43
FGA	18
P4HA2	8
CCR10	6
C1QBP	17
CPSF1	9
UBAP2L	8
GANAB	6
MAN2C1	4
SSR3	3
HNRNPA1	14
IFT88	9
Q5VZB1	1
AASDHPPT	7
PRR12	2
PRKCA	82
YWHAG	176
LMO3	231
NDUFS4	13
NDUFA7	19
NDUFV2	91
NDUFV3	5
FBXO25	10
HOMEZ	108
MID2	231
PLEKHF2	175
SPRED1	454
EMD	80
ZNF250	109
ZNF263	22
AHCYL1	24
KRTAP2-3	94
CCDC130	24
ZNF24	63
SCAND1	53
RNPS1	48
FAM124A	30
CCDC125	64
MAB21L3	28
TRIM41	135
ZNF668	7
KRTAP2-4	94
Q9H686	9
GPATCH2L	55
ZNF446	62
PDCD6	9
KRTAP6-2	182
FUBP1	18
KRTAP13-2	80
NFKBID	110
HNRNPH3	29
ENO2	26
ARSA	18
HSPB1	216
CSNK2B	157
COIL	89
PNMA1	165
FXR1	265
HMBOX1	98
PSME3	55
AP2M1	52
FMR1	53
FAM90A1	158
CALCOCO2	185
TBC1D22B	55
MFAP1	102
MMTAG2	37
LDOC1	111
MAPKBP1	62
EGFL7	13
TRIM29	45
KCNRG	7
KHDRBS1	47
HNRNPR	17
PHC2	81
LCMT1	4
ZBTB22	17
SPRY1	85
MAGED1	105
BLK	36
FTH1	33
G5E9D6	16
MPP1	41
DPPA2	27
AXIN1	22
AXIN2	40
RABAC1	75
F5H1Q3	8
SNAP23	17
BCKDK	8
ZNRD2	31
TRIM3	24
SCEL	6
RTN3	21
PIM1	13
TNNT1	69
NME1	20
SFPQ	14
ECHS1	10
DCTD	15
MYH10	6
CCN3	20
RPIA	20
NASP	13
NT5C2	10
SRPK2	48
GPSM2	12
PTS	10
EIF4G1	22
NEXN	6
LCP2	19
NME3	11
SF3B2	40
CAMK2D	28
ARHGEF7	21
CAPRIN1	4
ARL6IP1	72
Q15559	6
INPP5J	18
DGKD	6
KIF7	1
PYCR3	10
CCDC92	12
Q5JQ65	11
MIA3	11
TUT4	1
EDC4	10
WDR59	2
PHLDB1	6
IGFN1	41
GPSM1	22
RBM45	10
PAF1	8
MRPL43	14
ZSCAN1	48
TNIP2	17
KCTD4	6
PYCR2	5
MSANTD3	10
RBBP8	22
AP1M1	87
PPP1R12C	21
CEP44	53
BCL11A	16
TRIOBP	8
DCTPP1	11
RTN4	28
MORF4L1	72
BAZ2B	17
ZMYND8	14
GRIP1	12
L3MBTL1	2
MKRN3	186
RFFL	23
CREB5	132
TEX11	77
GDAP1	41
BSCL2	47
ANXA7	108
CDKN1A	170
B1ALL0	1
AKR7A2	5
TDP2	23
BCHE	9
UNG	24
CAPN2	12
RAD23B	18
RPL6	9
PLAUR	10
ARHGAP19	1
RPS6KA1	16
Q5JQQ6	1
C16ORF54	7
CRLF3	33
NUP43	12
PJA1	26
MYLIP	40
USP13	16
TRIM63	53
RNF31	28
C16ORF70	9
TRIM55	33
ZHX3	8
SLC52A3	3
STK36	9
PARVA	8
USP21	37
MTF2	25
TELO2	5
PARK2	11
HNRNPF	77
KRTAP12-2	123
KRTAP19-5	106
PPP1R32	72
IHO1	78
GRN	305
TCAP	62
SYNCRIP	30
TSPAN2	45
STX11	108
HOXB1	7
EIF4B	8
PTTG1IP	14
INCA1	240
GRB10	35
KRT81	26
MAPK11	23
SPATS1	28
SPATA46	13
FAAP20	31
SDCCAG8	8
TMPRSS6	4
EEF1AKNMT	7
ACBD4	9
BAHD1	75
TSACC	9
EGFL8	14
RBM4	33
RHOJ	24
UNKL	26
CD209	18
UQCC1	3
NUDC	83
HGS	236
CLDN11	12
SH3RF1	54
SHANK3	163
SSPOP	3
MEGF11	3
ZSWIM8	4
B2RAF7	3
B7Z6F4	1
C9JTL3	26
E5KR06	11
J3KQJ2	2
AGRN	9
SIAH2	11
CBFA2T2	27
ZNF862	3
SLIT1	14
MEGF6	10
GIGYF1	33
LOC57228	2
TNFAIP8	10
MBP	20
KRT8	25
CTSH	4
ACP2	4
PFKL	11
PTGS2	3
NMU	16
AMPH	10
CRIP2	10
ARF3	7
FBLN2	11
HSPG2	9
LRP2	10
RBM10	45
CACNB1	5
TLE1	67
RUNX1T1	82
DMPK	14
PDCL	7
MRPL49	11
LTBP1	4
MAP7D1	7
KRTAP19-2	45
KRTAP15-1	73
Q59EZ2	1
Q5F2F6	2
ARMCX4	2
PRRC2B	7
GAPD	1
THADA	6
Q6ZRC7	3
SLC25A48	15
OLIG3	29
P4HA3	48
MEGF8	5
SYVN1	6
PRPF39	7
SIAH1	129
LTBP4	15
LMX1A	3
ASB13	31
KAT6B	3
KAT6A	8
PCSK5	64
NELL1	9
ALKBH8	4
Q96EJ4	26
ZNF503	10
SPAG5	50
NELL2	12
STAC	23
TEP1	3
RBM4B	13
NAA38	7
SPON2	4
TEKT3	33
DGCR6L	28
KRTAP9-3	127
Q9H9J5	2
PLEKHA5	35
CENPJ	8
ALG13	9
ETNK2	9
SUFU	42
BOK	8
JAG2	7
GPR52	4
NOC2L	4
TRIM38	25
SOCS6	35
LAMTOR5	59
BAG4	136
MIP	42
UBE2A	32
PRR3	21
HSF2	50
GABPB1	59
PSMD2	108
PLEKHS1	12
ARL6IP4	35
ADAL	17
KLC3	45
TAF8	13
UNC45B	9
PELI3	6
ZNF296	11
CHMP7	20
HSPH1	6
ASB9	36
AK8	25
AARSD1	120
ZNF341	18
Q9HAV2	27
RANGRF	9
FGF21	16
SERTAD4	3
WBP1L	22
HSPBP1	14
ASH2L	28
SLC7A8	31
CEP170B	7
REL	292
UBE3A	65
NUTM2F	19
FAM22F	17
ATXN7	56
PDE6D	17
ITGAV	11
DBI	13
UBB	96
TNFAIP3	30
VAV2	55
UBA52	49
SGCA	9
ANKRD40	7
ZFAND6	5
TRIM50	34
CNTROB	18
ZBTB44	13
NGLY1	13
UIMC1	12
UBL7	11
PI4K2A	4
TRIM8	57
RNF41	28
PHAX	16
MINDY3	6
TRIM39	61
MKRN1	22
TRAF3IP3	49
MAST1	34
TRAF6	61
AGR2	94
ADAMTS12	9
DDIT4L	214
GAS2L3	4
DNAJB9	8
KIF1B	282
PMP22	217
HMGB1	192
RPS2	21
RPS27	21
RPS7	11
RPS9	12
RPS23	12
RPS13	8
RPS11	11
RPS21	9
CHAT	104
BLVRB	3
GPR20	4
PDLIM1	11
SMARCA2	32
LRIF1	150
SUPT5H	39
NSG2	17
MAL	79
ANKRD46	61
FAM3C	57
TOM1	23
IL36RN	18
RNF141	6
TSNAX	52
DDIT3	54
MAPK1	72
MAPRE1	29
PLK1	58
CNOT4	10
PLSCR2	14
KAT2B	31
SNAI1	35
WASL	37
NOXA1	47
STAT5A	26
FN1	37
ATF5	12
HIST1H4J	14
NR1I1	25
NR1C1	7
TP73	9
MCM3AP	20
BCAS2	64
C1R	3
PLG	10
MYC	93
EPO	2
H2AC4|H2AC8	28
SERPINA5	7
JUN	45
RB1	39
CD2	7
CFH	12
GAA	4
MAPT	55
VDR	35
DAO	3
TCF3	28
NR4A1	59
APEX1	10
H2BC3	6
AHR	5
FEN1	9
THPO	3
STAT3	106
POLD2	11
SELENOP	3
ETV1	2
SUB1	4
ARSF	1
NAP1L1	19
IGBP1	15
MDM2	74
MEF2A	7
H1-1	17
ITIH3	1
FOXO1	11
PRDX4	25
PAK2	13
E2F5	3
NCOA2	24
NPY5R	3
NCOA1	40
HIF1A	35
H2AC20	16
H2BC21	16
PCK2	2
ZC3H12A	11
ACSM5	1
COPS6	87
CARM1	17
HPS6	9
H2AC21	2
SIRT2	6
MSTO1	5
TINAGL1	15
TP63	26
SAV1	4
GOPC	54
DECR2	7
KCTD5	6
VPS18	5
FBXL5	7
NCOA3	25
TTR	89
GPS2	44
HOMER1	20
LMO2	176
KRT38	72
B3KXA2	6
AIMP2	64
HAUS3	11
CENPQ	12
TSC22D3	7
COPS4	18
CTNNAL1	11
C19ORF25	22
A0A024R8L2	81
CCDC187	71
MBLAC1	10
A6NLR5	14
B2R8Y4	12
B3KM38	6
B3KSG3	11
C9JJD5	2
C9JLM1	3
AKR1B15	1
F8WBU6	3
SUMO1P1	32
PSMD9	17
ABLIM1	16
ZNF646	7
FOXN1	12
ZBTB43	28
RGS14	9
GSTZ1	11
TRAF3IP2	9
PRKAB2	178
MACROH2A1	16
CAPN15	6
SOX30	15
FARS2	70
BCL10	13
TXN	38
ZNF35	33
TNFRSF1B	5
USF1	11
ZBTB25	38
CD40	23
TNFRSF8	2
PCGF2	19
SOX5	37
BCL6	52
SOX3	14
TNFRSF4	2
CDKN1B	21
NRIP1	37
SLC4A3	1
CTCF	6
CLCNKA	24
THOP1	6
GEM	129
TCL1A	36
RIPPLY3	7
RRAS2	17
CDK18	60
TNFRSF9	3
ACTN3	54
EHHADH	115
DMTN	11
RIPPLY1	45
TROAP	16
MAP3K1	13
MPP3	37
BIRC3	14
ITPK1	1
RIN1	39
VEZF1	69
DGCR6	65
TRIM14	33
NEDD9	46
ARHGEF6	27
IRF4	9
TRADD	5
NAB2	80
PKN1	83
NFIL3	9
NRF1	41
GSG1	8
KIF26B	2
QRICH1	54
ZNF509	3
ZSCAN23	22
TSGA10IP	110
LONRF3	8
CRY2	35
FLYWCH1	15
FNDC3B	50
C2CD6	61
ARSJ	4
VWA2	2
NHSL2	28
EFHC1	59
Q5SS27	2
UBXN11	30
ZNF648	61
PPP1R26	5
HENMT1	3
UTP14C	31
TSHZ3	29
KANK2	192
HBM	5
CYB5R2	18
ITPRIPL1	8
NCAPH2	22
ZNF544	6
PPP1R18	79
MORN3	67
ZNF574	8
ZNF662	5
ZBTB49	15
USP53	8
PDZD4	15
KANSL1	34
MAVS	13
ZNF438	68
PCGF5	9
TRPT1	2
ZNF410	64
LINC02875	6
TICAM1	7
CCNJL	8
MISP	51
MGC50722	69
LMNTD2	21
TIGD4	2
ZZZ3	21
BOD1L2	5
CEP57L1	85
Q8N1I9	8
EXOC3-AS1	6
NATD1	9
ASCC1	3
BANP	183
FBF1	48
DDI1	20
EDARADD	9
C22ORF15	12
SHC3	49
WASF1	15
GPKOW	50
TNFRSF14	21
QARS	2
LENG1	83
TIFA	21
FAM120B	2
ANKRD36BP1	17
RBM41	33
EAF1	50
MYO15B	93
PGBD1	12
EP400	9
HSPA12B	10
ZSWIM3	3
FAM161B	72
SAMD11	23
IP6K3	14
LYSMD1	11
Q99419	1
CDCA3	7
PRPF18	90
HINFP	8
NUDT16L1	19
FDXACB1	5
UTP23	25
SYT17	52
SNRNP25	16
FNDC11	43
TRIM31	17
INO80B	69
SETD5	11
NMUR2	5
PSME3IP1	2
SMG9	40
RANBP3	21
UBE2Z	42
EBF2	3
CBX8	84
NEK6	107
TNFRSF12A	4
TSHZ2	19
DKFZP761H172	2
FBXO28	22
CCDC198	27
ZSCAN32	23
SPG21	161
AFF4	8
TBK1	18
RSPH14	41
IPO11	6
ZMYM5	21
APPL1	58
SPATA2	21
SOX13	8
CHMP2B	5
TCAF1	36
UPI0002176A5B	1
DUSP21	25
SSC5D	17
HELT	9
MSGN1	29
RIIAD1	4
CFLAR	18
GCM2	33
TBC1D8	1
LATS1	19
TBX18	4
TFPT	25
CRYGA	5
KRT3	41
FOSL2	23
ZNF20	50
ZNF23	22
HOXC8	101
HOXD12	10
PBX3	61
GNG5	9
TFAP4	15
AKAP17A	15
PDE4D	13
ZNF844	12
DUSP4	13
STK3	34
GIT2	39
RTP5	51
JOSD1	37
MAPRE2	15
TEAD4	48
ZIC1	73
KLHL38	101
POM121L1P	2
PLEKHN1	44
SOHLH1	25
GFI1B	85
Q5W150	7
ZFYVE26	36
LRRN1	1
ZNF627	2
TFAP2D	63
CCDC116	30
SYCE1	46
GLIS3	11
GMCL2	30
DEPTOR	7
TBC1D16	12
ZNF502	2
ZNF564	37
GATAD2B	21
POP5	16
PHF21A	11
ZNF669	19
HAUS1	104
ABHD17A	15
MACIR	9
LIN37	17
ZNF512B	78
PPP1R13B	69
C4ORF45	21
RIPOR3	6
ZFYVE21	28
SDCBP2	63
TRPV6	12
METTL17	21
A1CF	22
TCF7L2	37
PRDM7	1
FAM86C1P	22
Q9NWL9	13
C1ORF109	145
PLAC8	24
MYEF2	10
DUSP13	15
RASAL2	5
ZNF490	33
CARHSP1	20
SAR1A	75
CCDC13	49
GMEB2	17
ABCC1	3
LTBR	5
IL15	7
CCDC184	11
BIVM	9
ZSCAN4	13
TNFRSF13C	2
HEMGN	4
APOBEC3C	13
HSPB11	5
TSSK3	69
SMAD9	125
NELFCD	27
EEF1A1	112
STAT1	35
SNRNP70	32
BEX1	25
PSMD11	46
GH1	6
HEL112	15
RHOD	8
PLK4	27
CHEK1	14
ARHGEF11	16
MAPK13	6
SOX12	3
RIPK2	9
SASH3	4
LYPD3	16
SERPINA1	9
NRAS	17
CSH1	5
CSH2	7
RALA	6
PSG2	1
SKI	4
RAC2	11
MYOD1	19
JUNB	23
RAB3B	6
RFX1	6
DNAJB2	6
SERPINB5	9
MAP2K3	51
RPL28	8
RAB13	3
HDGF	3
RAB38	14
RAB25	10
TCTA	6
RHOG	4
HDLBP	5
PSG9	6
PAX8	14
ITK	9
IL24	25
PAK1	58
ARFRP1	1
GPNMB	2
OCLN	10
ZBED5	1
GREB1	11
DKFZP781O1323	29
ATF7IP	64
MEX3B	6
STRADA	3
Q8HHH1	1
DCP1B	14
STK11IP	3
RHEBL1	13
UHMK1	14
FBXO30	5
STK35	5
RAB2B	25
RNF138	41
THRSP	26
COPS5	66
CNKSR1	11
RASD2	10
CYFIP2	5
ARL5B	2
LRATD2	14
UHRF2	17
SMAD5	33
TM9SF2	1
USB1	1
PAPPA2	3
RAB34	4
NUAK2	7
ILKAP	5
BCAS3	19
XPO5	5
S100A14	9
DCP1A	14
FBXO34	27
RASL12	10
TENM3	1
DKK3	15
RNF14	22
ZMYM2	12
NAT8	29
ARL5A	3
RPS14	16
S100A10	12
SULT1C2	6
SGTA	199
STING1	11
SMURF2	70
PEX19	35
PRDX1	17
ATF2	32
CBP	1
RPA2	46
IMPA2	7
CD58	3
STARD9	4
AMFR	14
PHF19	34
RBBP4	42
AEBP2	17
EZH1	5
JARID2	6
ORC5L	22
ORC5	30
YLPM1	10
ZNRD1	14
SYNPO	8
PSPC1	13
C11ORF68	15
POLR1H	20
IRAK3	16
A0A024R5Q1	21
SFRS3	3
IGF2BP3	4
PRPF3	49
CELF2	2
PTBP1	13
ANP32A	10
NOVA1	3
CAV3	5
PCBP4	4
SRSF3	27
RBM3	13
KLF1	20
PPIG	21
PCBP2	12
UGP2	8
CELF3	10
PRPF8	62
RBPMS2	67
ZCCHC10	58
ZNF830	12
QKI	36
RBM42	15
TNRC4	2
PPIL3	3
RALY	36
WBP11	27
FKBP1A	78
MAPK9	72
NCK1	181
ITSN1	83
ZNF48	18
EFTUD2	29
BMPR1A	10
ABL1	164
STK19	14
DDX42	7
HNRNPH1	45
SF3A1	13
ZNF3	10
FRK	5
SRSF6	13
HNRNPD	63
DKFZP781L0540	1
HSPB7	21
PPIE	11
NUB1	6
NEDD4	157
ZNF76	89
FHL5	89
PSMB4	39
SMARCE1	67
ARL13B	135
CBX4	19
FBXW5	33
BTBD2	40
B1AMV0	4
KMT2D	3
MAST4	1
ZEB2	8
O60448	3
FBXO24	18
SF3B1	33
RHOBTB1	14
EPN2	35
RAP2A	16
AKR1B1	2
ZNF8	10
YAP1	18
ARL4D	23
GSC	3
NAA20	7
XPC	6
NOTCH2	15
VEPH1	4
TTF1	3
RAB30	4
CAMSAP1	7
USP45	5
ARHGEF25	2
IRF2BP1	2
MGA	5
ANKRD27	2
INPP4A	1
PSMD1	14
PIGQ	2
ZNF251	5
NAT9	11
PRKD2	24
POLR2J2	2
ING2	3
OSBPL3	25
FBXO44	15
ELP3	2
PREB	5
RAB6B	12
Q9NZX4	3
HECW2	1
TCF20	2
DACH1	23
FBXO3	9
MRTFB	2
TTF2	9
CILK1	3
ZNF510	1
LEMD3	5
CHMP3	9
STARD13	2
GMEB1	6
WSB1	5
H2AZ1	12
H2BC11	21
MAPK8IP2	81
SMS	6
RIN3	45
VAV1	15
Q5HYW5	4
STX8	71
ARMC7	70
PPIL1	27
ZMYND19	50
GIN1	1
TNPO3	19
MTMR8	2
Q14748	2
TMEM14B	227
HBZ	26
TYK2	20
BMP7	22
FOXD4L3	16
F8WBI7	5
SULT1A3	5
RFC3	12
CIRBP	15
Q5T6W5	14
TYMSOS	8
AEN	36
NABP1	9
YTHDC1	31
CALR	82
NEK7	70
OTP	8
LAMP2	243
HMOX2	93
PPP1CC	37
ICAM5	28
GGA1	24
PRR5L	14
DAPK2	5
TESC	6
HNRNPCL1	10
CEP170P1	22
ZNF408	76
HNRNPCL2	6
B4DXY4	13
TIGD3	5
Q6ZUY3	2
C20ORF27	2
Q9NYC6	15
MBD2	12
RBM7	16
SNIP1	51
SAXO1	47
DHX8	14
CLK3	40
PRPF38A	27
ARGLU1	4
FIGN	2
RACK1	45
CCAR1	10
AGGF1	17
SART1	11
TLE3	6
FRA10AC1	30
PPIL4	5
SNRNP27	2
TTC14	12
TP53BP2	123
SPATC1L	45
C11ORF1	38
TFIP11	226
RPH3AL	16
MAGEA6	75
UBAP2	43
FCHSD2	55
SORBS2	25
KRTAP19-6	67
POLR2J3	6
FNTB	11
WASHC1	50
FAM166B	22
MIF4GD	19
CDK2AP1	10
CTIF	9
ATP5F1B	17
VWC2	57
CRTC2	6
RBM48	78
MEDAG	4
CEP57	47
LURAP1L	6
ZFP90	25
PKP4	16
TCHP	55
BEGAIN	52
ZNF426	45
PRDM14	63
EBF3	2
PRDM6	70
EBF1	5
AKAP8L	59
CDC14A	2
DLGAP4	33
LRRFIP2	1
RAD54B	28
HEL-S-271	2
TNS2	147
CFAP206	63
GUCD1	76
SNX18	13
CLK2	53
HINT1	2
EPM2AIP1	42
PID1	14
KCNIP3	22
SLC10A6	148
GPR152	194
FAM210B	62
MTIF3	82
CERS4	46
TMX2	161
MUC1	103
STOM	75
EBP	177
RETREG3	110
TMEM80	66
SCN3B	104
TMEM237	123
NEMP1	31
FNDC9	96
GPR42	105
LHFPL5	128
SPACA1	25
FRMD3	12
GET1	30
PTGES	16
SLC30A4	15
CKB	9
FCGR2A	15
OPRM1	49
CYB561	58
BIK	99
CYBRD1	22
ALG10	6
TMEM31	140
MFSD14B	78
RNASEK	25
TMED8	32
CISD2	61
KASH5	115
TM4SF18	36
TMEM106C	42
ELOVL4	95
SLC38A1	30
TIMMDC1	66
GKN1	16
SLC38A7	56
LYVE1	24
ZIM2	33
KRTAP6-1	89
TIAL1	28
ARHGEF16	6
CDR2	79
TXLNB	70
ZMYND12	81
TNNI1	46
SNX32	9
IQCB1	11
CCND3	37
TNNI2	17
THOC7	11
KIAA0753	19
STMN3	25
AATF	19
ACSL5	13
RCN3	15
HSPD1	40
PECAM1	78
BDNF	57
CRYAB	29
BOLL	40
CRX	100
NADSYN1	18
MSS51	22
CSTF2	44
C19ORF54	68
FOXH1	66
KRTAP26-1	89
FAM168A	75
PLA2G10	49
POU2AF1	46
STH	16
ZNF34	42
TBX19	14
STAT5B	23
NID2	18
SF3A2	23
KHDC1	5
GPRASP1	18
C14ORF1	65
GBP7	14
OXER1	44
VOPP1	16
BPIFA1	48
ARL15	16
MYOT	10
ERG28	117
YWHAE	62
ACTN2	60
YWHAZ	105
WNK1	59
CREB3L3	25
SFN	50
YWHAQ	26
YWHAH	12
BCL2A1	9
MCL1	16
BCL2L2	52
CAPN1	11
STEAP3	2
FLJ10324	6
ANKS1A	96
PLEKHO1	26
DNMT1	21
BEND5	27
MARCHF7	12
KLHL8	13
MYD88	25
TMPO	10
UBE2E1	69
TRO	2
ZNF423	3
RNF220	7
BCOR	7
HECW1	7
PHLDB2	1
TRIM22	8
RNF169	8
ACD	67
USP28	29
UHRF1	7
TBCB	1
MCMBP	17
PEG3	2
USP15	35
VENTX	95
KRTAP23-1	8
DCDC2B	11
MYH7B	8
SFI1	14
VGLL3	66
B2R550	3
B4DNA4	3
SIRPB1	6
BHLHE40	82
MEIS2	45
PHF1	67
TUSC2	4
RHOBTB3	11
TBX6	40
KRAS	50
IGF2	11
CRYBA1	24
CSN3	7
PRR35	79
CYBA	7
COL8A1	74
MSX1	6
MCM5	33
MCM7	54
NKX2-5	7
MLLT10	12
KRTAP12-1	60
KRTAP12-4	49
YPEL3	115
TMSB4X	37
ROR2	41
POU4F2	73
ADAM15	18
PICALM	7
Q59GZ0	5
C10ORF55	51
ATXN7L2	27
ZNF385C	11
TMEM42	52
NANOGP8	1
C11ORF87	20
TENT2	4
DOK6	19
VHLL	4
NAPRT	5
TTLL10	16
POGZ	85
KRTAP19-3	17
SBF2	2
KRTAP19-1	54
KRTAP13-1	41
GLYCTK	58
SMAP1	14
Q8N4W5	1
TSPYL6	10
LINC00482	1
Q8N8J5	8
SMRP1	26
TOR1AIP2	4
ATP6V0E2	1
RBM46	9
SH3RF2	21
EAF2	16
KLHDC7B	25
KIAA1305	1
WDR90	2
HSFY1|HSFY2	30
TEKT5	45
RDH12	6
CRBN	22
KIR2DL4	6
TSG101	113
FOXC2	8
POLR3GL	11
DCTN5	4
CHCHD7	1
RBM24	6
BBS2	10
KRTAP3-1	88
GLIS2	83
FOXP3	11
C20ORF85	22
Q9H918	3
WDR54	2
NANOG	3
INIP	7
PIH1D1	22
ANAPC11	47
NYNRIN	2
PSG11	4
R3HDM2	26
ZBTB32	48
LINC00588	1
AMMECR1	10
VSNL1	16
HPCAL4	17
MAL2	47
RABGGTB	12
MRPL33	3
MRPL2	4
MTERF4	9
MRPL16	6
LRRC4	1
DR1	72
GLE1	59
GTF2B	54
FXN	15
B4DQQ1	4
TAX1BP3	8
DBH	20
HOXD10	7
NF2	101
IFFO1	7
ERCC8	17
UBE2W	77
Q9NWP4	3
Q9P1N4	7
XIAP	54
C14ORF119	54
