nodeName	Degree
KRTAP9-8	84
PGRMC2	58
EBI-16436789	80
AMOTL2	78
CLK2	44
FAM9B	132
LMO4	105
MAPK1	36
CCDC14	12
SCN3B	103
DNTTIP2	4
RUNX1	20
TINF2	45
MAGED1	89
PDLIM7	42
CPSF6	13
RBBP4	53
HSF1	25
MRPL38	19
MDFI	335
LITAF	62
PLA2G10	48
WBP2	10
PDE9A	35
KCTD13	21
GLIS3	8
HSPB7	20
HSPB8	16
AMOT	45
MLF2	7
HSPB2	23
PTPN21	21
BLZF1	105
OSGEP	5
EBI-11820565	12
NIBAN3	2
FOXD4L1	25
PRR34	13
NOTO	31
PLEKHB1	13
CYSTM1	2
BAIAP2L1	4
TMEM174	12
PRKAR1B	69
CTDSP1	28
EGR4	2
HELT	9
EYA2	28
FAM168B	55
KLK6	163
RETREG1	2
BOD1	15
SLC9A3R2	24
SNRPB	71
RNF4	93
UBL4A	13
BYSL	143
POLR2J	15
TOR1A	53
FAM214B	61
KDM1A	107
BCL6B	24
NPIPA7	2
KANSL1	25
ZNF3	11
TYK2	17
MRPL28	26
REXO1L1P	4
UBL4B	5
BANP	185
EXOC7	23
FBXL18	17
NOS1AP	4
SPDL1	7
ISYNA1	3
ALKBH4	10
TBC1D7	19
ZNF581	96
ZNF688	110
NUDT16L1	16
VPS52	99
BACH2	42
ZNF784	7
HOXB5	59
FRS3	99
GOLGA6A	44
ZNF275	11
C19orf54	67
POLR2J3	6
KRT36	49
PCSK5	61
ZNF177	17
PLAGL2	41
BEGAIN	33
PHLDA1	34
GORASP1	5
ZBTB26	33
TSGA10IP	110
TFAP4	15
EBI-23202138	17
EZHIP	5
RAD54L2	26
ZC3H12C	1
ZMYM5	17
DPEP2NB	8
HOXA1	284
TGFB1I1	3
TPP1	13
CARF	5
XIAP	44
ACTN2	54
BIRC7	24
AIMP2	41
TRIP13	90
KLC3	48
ZMYND12	81
CALCOCO2	133
SPDYE4	12
HES7	6
IKZF1	80
MID2	210
TADA2A	41
COG6	55
SP7	4
GPBP1	12
SLA	6
LGALS9B	8
B9D2	13
IK	22
MCCD1	27
ESS2	10
NAB2	74
EDC3	16
GSTZ1	7
TGM7	20
FAM161A	134
NOXA1	43
SPATC1L	42
MESD	65
CFTR	159
GRN	313
CMTM5	126
SUB1	5
SNRPA	48
CDC34	6
LDB2	19
MAD2L1	12
SRSF3	22
PSTPIP1	55
TRIM38	21
UBB	34
RPS26	6
DDX39B	15
PNMA1	143
NECTIN1	4
SET	27
PSMC6	44
CDIPT	54
APIP	14
EXOSC4	14
LSM6	10
ELAVL1	6
NAGK	16
EIF5A	9
PDLIM4	4
ZCCHC10	37
MED4	47
SRSF7	12
NADK	8
TIFA	19
DTNBP1	16
LDOC1	96
TRAF5	40
CAV2	3
TSN	11
PDE4DIP	53
TCF21	4
RP9	7
CDCP1	4
FZD7	19
CCDC102B	102
FOXP2	12
NECAB2	64
KCNH1	4
SULT1B1	7
ZBTB14	59
SSNA1	11
HSBP1	18
KRTAP5-9	190
DCTD	10
CDA	16
PTS	8
SRSF11	18
TFCP2	57
TDO2	19
NT5C2	9
TRIM32	32
KHDRBS2	43
ANKRD40	6
RUNDC3A	29
PYCR3	5
MTUS2	281
NOTCH2NLA	223
NKAPD1	46
KCTD6	24
ENOX1	7
EDARADD	9
PHC2	61
ZBTB8A	68
ENTR1	5
ZCCHC17	12
ROPN1	46
LZTFL1	13
REEP6	49
DCTPP1	6
CGGBP1	15
CUTC	13
FAM118A	13
uniprotkb:hCG_1744368	5
EBI-10171679	284
MAPRE3	49
HEL-S-182mP	6
HMGB3	6
MBD3	66
RNH1	4
DMC1	14
TKFC	2
BCL2L15	8
CT45A5	2
GPATCH11	5
EIF1AD	32
SREK1IP1	27
PRPF38A	18
CT45A3	3
ANP32B	15
EIF5A2	5
C11orf68	11
C1orf109	141
PRR13	47
HEL-S-25	1
DRAP1	16
EBI-16882364	16
SCG3	1
RALY	23
HSF2BP	291
PCBD1	14
ARL6IP1	66
EBI-22315148	39
UBE2R2	4
DYNLT1	42
HOMER3	73
SCML1	5
CDKN2D	49
OCM	2
MAPK9	54
HMBOX1	97
KCNJ2	8
CT45A1	18
GGPS1	2
ZSCAN23	21
SLC50A1	3
EBI-22617209	21
BEND7	64
GOLT1B	10
ANKRD36B	16
ZNF343	23
RPIA	16
EBI-22432104	51
MGLL	21
KATNBL1	36
RRS1	3
GKAP1	14
RPRD1A	12
GRXCR1	9
ID3	21
SYPL1	9
EMILIN3	7
C2CD2L	37
HUS1	6
HHAT	1
SNX1	34
LEPROTL1	77
ZNF768	11
SFT2D1	30
DERL3	17
SYNGR1	29
TUSC5	101
S100B	49
CABP5	35
CRX	93
MINDY3	6
KRTAP1-3	174
SSC5D	17
SPANXN3	15
CT45A10	4
TNFAIP8L3	2
FHL5	86
HOXA7	1
NAPB	29
ZNF660	4
TMEM17	4
CYHR1	8
CCDC106	16
IGFBP6	33
ANKRD33	11
RRM2	3
MATN4	6
CBR3	3
LURAP1L	6
POLR3K	4
GSG1	8
GET4	12
KRTAP1-5	39
ZNF485	2
MOBP	20
PHF11	5
CHIC2	61
SEPTIN1	18
ODAM	11
RPRM	77
RTL8B	9
SYS1	19
NONO	13
STK11	19
KRT16	56
AKAP8L	61
SKIV2L	3
STIM2	3
USH1C	12
GRAP2	19
FOS	66
TSC22D4	41
APPBP2	108
CDC42EP1	6
RFX6	30
PRPH	73
GLI1	11
GIGYF1	33
STAC2	3
PRKAB2	156
CDR2	77
PRKAA1	33
KIF16B	8
ZNF212	13
ANAPC11	32
NRBF2	9
ZNF397	8
NUTM1	22
EBI-22384931	107
CCDC172	18
KRTAP10-9	221
SOHLH1	25
MYCL	4
RASAL3	21
DNAAF6	16
KIAA1328	39
CDX4	8
MORN3	66
CTAG2	7
FNDC3B	46
PLEKHN1	44
AVPI1	32
PRKAG3	5
CDKN1A	54
APTX	4
PRTFDC1	13
TRIM23	182
CRABP2	4
CLVS2	18
NME1	14
ITGB1BP1	9
HTRA2	74
CSF2RB	7
A2M	55
HSPD1	45
PECAM1	81
ATP1A3	17
LSAMP	16
PSEN1	44
MYOG	36
FTH1	8
NAMPT	5
PSENEN	11
GP6	3
PRKCD	13
HTR6	3
ARHGAP33	1
ARHGAP32	9
PRKCQ	8
BCAR1	22
NCKIPSD	22
FN1	24
PAG1	5
PDGFRB	24
PTK2B	6
BAG4	88
FAM90A1	154
SKAP2	2
BDNF	50
CCK	58
EBI-25857140	3
APLP2	23
PNP	11
VPS29	34
NDUFV2	90
UQCRB	16
BAG6	150
APH1A	24
CYCS	27
JPH3	218
PPP2CA	58
NUTF2	44
TNPO3	16
C14orf119	53
EFEMP2	105
PLSCR4	57
CLPX	2
TUBA1B	8
ZNHIT1	32
UCHL1	43
C11orf1	35
MPC2	17
LAPTM4A	10
BRME1	29
NDEL1	59
P2RY2	1
DBH	21
BCKDK	5
PHF19	30
PER1	35
CDC37L1	2
PCDH10	2
PRRG2	9
SPDEF	8
SPPL2B	13
WFDC5	6
VKORC1L1	17
TMEM95	3
CCDC26	24
KDM4A	5
PHF20	3
CDYL	5
PHF20L1	3
L3MBTL1	8
CBX5	62
ASF1B	13
CHAF1B	9
CHAF1A	23
SETD7	8
AIRE	3
BRD7	6
DNAJC9	3
HAT1	14
ASF1A	13
UBR7	1
PPIE	5
KMT2A	16
MPHOSPH8	4
HDGF	5
SGF29	42
SUPT16H	7
MCM2	21
H2AC11	10
TONSL	5
H2AC4	5
ANP32E	17
CTSD	23
PEX1	42
TTR	64
NDP	1
AKAP13	4
LOX	10
FMR1	27
PRPS1	128
RARS2	2
DNM1L	11
SNRPG	12
DDX3X	16
WIPI1	2
ZHX2	2
TAF7	5
FCRL4	8
ELAVL2	2
EBI-25890541	35
SPG21	154
NUP62	64
ACTN1	32
MYD88	20
COPS5	58
PRDX2	7
ANKRD11	78
FST	8
TEX13A	5
LRP8	12
PLD1	12
VWF	7
PLK1	66
PAXIP1	15
H2AX	28
USP28	1
MYC	117
ATM	17
VRK1	12
ASH2L	29
OXER1	41
KLHDC7B	23
UBAP2	42
TLX3	85
C10orf55	54
BCL6	38
POU6F2	141
NCOA6	14
KMT2B	4
SHLD2	2
H2BC10	6
EBI-25857482	13
VAMP1	30
DICER1	17
SND1	2
MDM2	55
HDAC3	20
HDAC1	108
GPSM3	53
NR5A2	4
SIRT1	48
CIDEC	6
COL1A1	23
PAK1	41
RAD51D	44
SHC3	41
PKN1	75
SOGA1	14
TBK1	26
SMARCE1	67
GIPC1	36
RNPS1	48
MFAP1	91
MAGOHB	69
BLOC1S6	37
TADA3	19
FAM161B	71
AXIN1	63
STX1A	115
CWF19L2	78
NDC80	53
MBIP	33
CCDC184	11
EBI-10171584	67
FARS2	69
GOLGA8F	20
GOLGA8DP	25
LONRF1	92
FAM74A4	26
PPP1R18	76
CCBE1	10
ZNF417	170
LENG1	76
HAUS1	87
CDCA7L	70
ZNF587	126
FAM110A	50
RNF6	34
SCNM1	162
CDR2L	61
DUSP29	17
AXIN2	40
CCDC125	64
TRIM41	116
MIS18A	33
TCEA2	112
MBD3L1	40
PRPF18	89
CCDC196	40
STX4	41
EIF2B5	5
KRT75	123
CRYBA4	12
STXBP2	1
BACE2	21
COL26A1	34
TSPYL4	11
ABL1	30
MSH4	2
ARAF	23
SHC1	24
intact:MINT-1368644	1
IRS1	6
TLR3	1
SSTR2	3
ELK3	7
TGOLN2	9
PLCG2	6
INSR	16
MAPK8	9
SRC	57
CMIP	4
RXRA	18
IGF1R	21
LTK	3
CTLA4	6
NTRK1	8
FLT1	4
LAPTM4B	19
IRS2	7
SH2D2A	12
RAC1	71
BLK	39
EPHA1	2
CDK1	27
JUN	56
APBB3	2
EBI-25834291	9
AATF	15
MAPK8IP2	12
NUMBL	6
TOM1	17
COX5A	8
ITGB1	18
CAMK2A	79
RPS6KB1	8
UBE2G2	4
SDC2	16
NRAS	5
SMAD3	50
RPS6KA3	17
TGIF1	15
CSNK1E	35
CLEC7A	42
GPX8	149
PRKCH	2
CD22	7
CDKN1B	35
LCK	35
CD37	8
CD24	1
CD36	4
SCIMP	4
FGR	5
HCK	58
ERP44	5
PSAP	7
BCAN	4
MARK4	17
BANK1	2
HLA-A	27
PPIB	24
EXOSC5	61
RPRD1B	27
NSD3	15
MET	14
NDUFV1	27
CIB1	26
YWHAH	121
FAS	9
MAP3K6	2
ARRB1	31
ZNF622	4
DAB2IP	3
FKBP1A	80
PNKP	42
PLIN3	27
SNX6	7
VPS26A	7
SNX32	9
MTIF3	79
CENPQ	13
GEMIN2	12
GAR1	2
FBL	16
GEMIN4	32
COPS6	56
GDF9	2
POP7	5
SNRPD1	9
COIL	36
PPIG	16
HNRNPUL1	18
POLR1C	105
CHTOP	14
SPANXN2	49
EHHADH	112
SNU13	4
FNDC11	39
KRTAP6-1	89
KRTAP19-6	67
KRTAP21-2	29
WRAP53	15
POLR2A	28
SETX	7
TSNAX	45
NDFIP2	2
ERAL1	5
MBD2	7
TRIM3	18
VGLL3	65
MAPK14	16
MAPKAPK3	2
DUSP9	3
PRKCA	73
CALR	84
SMARCA4	19
H2AC18	2
SMARCC1	42
VWA8	1
NCOR1	23
ACTL6A	24
ARID2	5
MRPL53	14
RUSC1	88
BCL7A	3
BCL7C	2
DPF2	19
DPF3	5
SMARCD3	3
PBRM1	5
ARID1A	10
SMARCA2	10
ARID1B	4
DPF1	25
PHF10	5
YME1L1	1
BCL7B	5
SMARCD2	3
H2BC12	1
TRAF1	183
SPAG5	48
VCL	16
FLJ13057	58
MIPOL1	73
ZGPAT	76
PIBF1	106
AR	39
MRGBP	21
GADD45G	30
CBX8	91
DLEU1	1
PTPN4	12
VPS72	14
SRSF2	7
SOX5	25
ODC1	3
EBI-10177480	25
TUFT1	8
GMCL2	29
ZNF513	3
CCDC136	45
SSX2IP	87
NINL	11
ING3	14
YEATS4	21
NOD2	12
GMCL1	66
EBI-16435328	111
ZBTB1	12
TFIP11	189
KPNA4	39
PPP1R16A	47
KPNA6	20
STMN3	24
UPRT	9
SPATA2	19
SCRN2	4
YJU2	19
ZSCAN4	11
GTF2E2	5
C1orf131	3
ZNF511	13
E2F4	8
ZNF692	1
ZBTB2	27
CAVIN1	20
ZNF526	53
SERTAD2	18
MCC	59
PROSER2	4
APBB1	11
ALX1	13
KPNA5	16
SYCE1	46
DMAP1	38
EP400	19
EPC2	6
TAF15	3
FUS	34
AURKB	17
BAGE	5
EBI-25901731	4
EBI-25884997	5
TK1	17
TFAP2B	4
OXA1L	6
PDCD2	7
MAP3K9	6
NDUFA5	9
SORL1	23
STIM1	24
SOX10	15
PROS1	8
SDHC	5
RPL35A	7
GGT1	5
CPN1	7
BAAT	14
DRD1	5
CTSO	5
IL3RA	22
IGFBP3	8
LUM	6
EIF3E	31
HSF2	11
IGBP1	18
VNN2	5
FSCN2	5
SYNGR3	18
EBI-25857950	10
VAMP3	56
ZMYM3	4
GPAA1	9
CEP76	105
RIMS3	11
GNA14	5
CCDC90B	8
ZFYVE21	28
POLI	16
GNB5	4
PIAS3	8
RHOBTB1	7
HOXB13	5
RMND1	7
ASB1	5
TRMT6	6
CCDC47	8
RNF114	7
RNF150	6
GPATCH2L	49
KRBOX4	10
ACOT13	7
RABL6	7
RCC1L	5
KRTAP3-1	87
ARHGEF9	10
STRN3	27
SNX10	8
LIPT1	7
TMEM176B	7
DEXI	10
MAGEH1	10
EBI-25902328	4
EBI-25902722	4
C16orf87	8
uniprotkb:hCG_1820408	9
PLB1	14
EBI-25876377	6
USP38	5
MRPL43	7
TMEM54	25
IFT43	11
FRMD6	29
FOXP4	8
PIP4P1	9
MACIR	7
EPSTI1	6
CCDC34	6
REV1	3
CDC20	13
FZR1	6
CHAMP1	4
REV3L	1
CAMK2B	41
SFI1	3
TRIM7	20
RAB11FIP4	2
THAP6	17
FAM217B	20
PPM1B	6
C20orf85	22
FTO	19
PRR5L	14
ZBED1	39
KRT34	252
ZNF558	10
DEPDC5	8
HLA-C	3
SHLD3	1
GTF2I	8
VASP	13
C19orf25	20
HOXD8	3
TBX5	5
CHAT	106
SKP1	60
CUL1	40
NEK7	87
AP1M1	83
STK16	81
CAPN7	18
SIM1	1
OSGIN1	39
ACTR6	4
FH	14
TBC1D17	1
CDC23	98
DYSF	9
ZNF426	36
MPP1	27
RAB8A	29
HACE1	3
NRL	1
ZNF329	25
TBC1D15	8
ZNF398	17
ZNF670	24
RBM12	3
ZNF17	13
CCDC13	51
S100A1	16
RNF5	46
ST8SIA1	1
EBI-25910474	1
SMAD1	14
HTR1E	2
HLA-DPB1	2
IRF8	2
RAP1GDS1	11
PSMC2	12
RARA	35
PDE4D	7
P2RY4	1
PLTP	1
ANXA5	5
CAPN1	8
ACP1	1
GABRG1	1
ZBTB48	23
CFL1	16
CENPA	6
EBI-25910368	1
PAPSS2	3
LPXN	17
ZMYM4	7
EBI-25910725	1
ASMTL	11
TARS1	5
QKI	11
PPP1R11	11
THOP1	3
BRWD1	25
ASB4	1
EBI-25911021	1
GPANK1	89
NCOA3	11
ZKSCAN1	3
MTFP1	1
BTN3A2	2
MGAT4B	2
CEP250	2
VILL	3
SLC39A1	9
NIP7	4
MYEOV	3
SMUG1	43
DKK4	4
ZYG11B	4
TUT7	18
ZNF419	3
WDFY4	1
ACSS3	1
EBI-25910851	1
EBI-25910801	1
PEX16	25
FXR2	62
HAND2	8
RNF220	3
AGGF1	11
ZNF446	46
TTLL7	2
NMRAL1	2
DUS3L	1
CEP72	21
SPHK2	1
BTNL2	1
JADE1	4
FKSG83	1
RETREG3	109
C8orf48	21
SYNE4	50
SLC2A13	5
IL4I1	2
uniprotkb:A7E2V8	1
PALM2	1
EBI-25911396	1
ZNF597	11
CNIH3	28
C15orf32	1
NUDCD2	6
OFCC1	3
EBI-25911486	1
ODF3L2	11
IRGM	1
PAXX	2
KIAA0825	4
C17orf67	3
MMAB	5
PLP2	67
ERG28	56
CD81	46
APOD	46
GYPA	26
NRAC	45
AGR3	26
PGAP2	31
TMEM101	16
AIG1	47
TMEM39B	1
GRM2	25
TMEM14A	27
TMEM14C	40
TMEM140	49
NSG1	33
EBI-22589183	75
STRIT1	45
MYADM	9
EMC6	18
TMEM11	46
TSPO2	58
SLC35B4	31
TMEM107	42
EBI-23645769	4
TMEM97	60
SFTPC	32
MIP	42
CLDN19	62
LHFPL5	125
FAM3C	55
HMOX1	28
SFXN2	5
TMEM14B	215
GALNT15	16
RTP2	72
GAST	21
PLPP6	55
TMEM109	15
ICMT	8
ARL13B	129
TNFRSF10C	23
JAGN1	123
AQP2	40
THBD	24
SLC35B1	16
IGFBP5	72
UPK1B	49
GIMAP5	63
AQP6	302
CYB5B	44
APOA2	17
TMEM65	32
TMEM86A	46
MYADML2	11
CYBC1	61
ASGR1	30
YIPF6	85
CES1	9
STX12	36
TMEM203	37
PLPP4	33
GEMIN5	8
NCBP1	28
GEMIN7	5
E4F1	7
STK3	27
GABARAPL2	80
MAP1LC3B	56
MAP1LC3C	37
SUV39H2	12
APOE	43
FXN	11
HOXD10	7
SARS1	25
TDP1	13
SNAP23	5
CAPN2	12
EEF1A1	14
WASF2	5
EBI-9087227	1
ATF2	29
RAB39B	3
APBB1IP	4
SLC9A9	1
SPRY3	27
DNAJC5	1
RFFL	11
RACK1	101
GOPC	45
PYCR1	2
BBS1	10
MTA2	15
E2F6	18
MAX	34
NR2F6	2
POGZ	80
CHD4	12
ADNP2	2
ADNP	5
MIS12	15
DSN1	19
NSL1	9
L3MBTL2	47
ZNF292	1
ZNF280D	3
WIZ	2
SCAI	7
ZNF644	2
EHMT1	6
RING1	38
MGA	13
ZNF280C	7
PCGF6	17
PRR14	4
LRIF1	27
ZSWIM9	2
EHMT2	42
SP100	21
EMSY	11
CHRNA4	7
IKBKG	52
TRAF6	61
CASP8	28
CSNK1A1	18
BCL10	11
PHYH	19
CARD11	5
FEM1C	6
FEM1A	9
SMAD2	17
UBE2E3	29
GADD45GIP1	62
MED25	35
POU5F1	7
SMAD7	9
SNRPC	70
ANKRD44	5
GAS2L2	41
SMR3A	4
RASD1	29
UBE2E2	21
UBTD1	14
EFCAB3	9
IFIT2	9
HEXB	29
CLN6	27
GDI1	17
CDK2	38
CCNA2	22
ACY3	16
VPS9D1	25
SPTAN1	6
TRIM9	19
ZYX	19
RAB7A	11
PANK2	13
YARS1	19
CISD2	62
SPAST	1
PPT1	8
ZFYVE27	23
PEX7	4
GJA1	8
CDH1	43
RTN4IP1	17
RAB6A	7
LIME1	42
PTGS1	4
SMU1	11
TPM2	10
MORF4L1	69
PCBD2	11
DPY30	33
FCHSD2	37
C3orf62	12
C14orf93	3
DCDC2	27
CCDC146	72
UQCC2	11
TRIM47	2
PRAP1	10
CAVIN3	14
DAB1	44
RHOXF2	64
BOLL	39
THAP1	99
ATP5F1B	12
ADRB2	22
KIF9	52
ALS2	9
CCNDBP1	104
KRTAP10-5	139
ELOB	11
ELOC	20
RNF41	18
CHRNB1	1
DUSP23	10
HIF1AN	37
SH2B2	19
MOS	56
TARS2	12
ERCC8	19
GTF2B	47
UBE2W	11
TAX1BP3	1
DR1	72
TOX	6
RHOH	16
ZNF410	54
KATNAL1	18
ZNF143	20
PKP3	2
DIP2A	20
KRT76	41
TRIM42	143
KRTAP12-4	47
SAXO1	47
LHX3	66
ALX4	2
PRR23D1	1
TMEM102	4
PEG10	10
ZNF76	87
TRAPPC4	5
PLOD3	15
TRAPPC6A	40
TRAPPC3	8
FAM124A	26
TRAPPC2	20
RAB11A	15
TRAPPC2L	23
SSX2	16
TRAPPC9	2
TRAPPC10	3
TRAPPC1	4
RAB3A	6
MB21D2	13
RAB3D	4
TBC1D21	27
DNAJB13	12
RAB11FIP3	5
ICAM5	27
HDAC2	51
MIDEAS	4
CETN3	12
F13A1	23
ANXA11	10
LGALS4	12
PEF1	34
RCOR3	80
RBM17	21
MAPK1IP1L	23
CBY2	106
ENKD1	206
COL8A1	69
C1orf216	83
TEAD4	43
CEP57L1	78
TEX14	5
TCL1A	35
PWWP3A	2
PLEKHG6	1
RBM22	7
LRRC23	1
ZNF48	18
BIRC2	37
HSD17B10	7
UBE2D3	26
UBE2V1	27
UBE2N	26
UBE2D1	40
SNRNP27	3
EBI-4399559	83
OTUD6B	1
ERN1	44
OTX2	36
TOLLIP	54
TCF7L2	36
BHLHE40	67
NEU4	11
CCNK	30
OTX1	151
ARMC7	68
TEX37	42
CATSPER1	115
PLSCR3	34
HSF4	31
POU2AF1	37
PAX7	6
CCDC24	32
GLIS2	41
FOXH1	59
FAM168A	70
ATXN1L	28
ROR2	36
FOXI1	25
PROP1	52
KRTAP3-3	78
KRTAP26-1	91
VENTX	85
TEKT5	45
RBPMS2	61
TPRX1	14
GNE	63
FOXD2	18
RNF44	11
IRX6	12
EBI-22320186	97
KRTAP12-3	141
EBI-22351468	10
EVX2	9
GSX1	1
TFAP2D	63
POU4F2	74
ZIC1	74
PSMA3	82
OIP5	142
PSMB4	38
ZNF414	54
HOXB9	48
GLYCTK	57
ZBTB32	37
CHRD	48
EBI-10182452	20
HEL-S-101	7
uniprotkb:hCG_2003792	22
RTP5	51
APOBEC1	8
MYOZ3	62
MYPOP	39
GUCD1	75
HAPLN2	45
SEMA3B	17
GRINA	7
VEZF1	64
TSPYL6	13
CELF5	21
DDIT4	12
ELAVL4	37
COMT	79
NDRG1	17
VPS25	16
XRN2	10
CREBZF	12
UBXN11	27
GRIPAP1	56
HOOK2	98
KLHL42	30
MNS1	31
CDK18	58
KASH5	107
CNTROB	14
PLEKHG4	73
RBCK1	27
FANCL	46
TRIM74	26
MED12L	5
KRT27	140
ZFYVE26	31
IQCE	7
CTNNA3	74
SPAG11B	2
TRIM10	11
ZIM2	32
INSC	13
PSORS1C2	26
EBI-22314709	42
ADCY4	5
PTPN3	32
USP54	86
SSBP3	12
HEL-S-30	3
RASSF10	23
PAX3	6
TIAL1	26
TMSB4X	21
AGXT	36
ATG9A	48
ZC3H10	42
RAMAC	41
NKX2-5	7
BCAS2	58
YTHDF1	18
HOXC8	94
AANAT	5
FOXP3	15
GATA2	30
AOC1	9
GCM2	33
CERCAM	33
PRR35	74
MFSD13A	3
TBX18	4
EBI-22616457	43
CEP19	48
MBTD1	8
ZNF330	51
UBL5	42
NEK6	99
MLX	20
KRTAP3-2	72
SLIT1	12
R3HDM2	25
CRYBA1	23
TRIM68	12
TCP11	10
TSSK3	59
HSD3B7	55
FAH	9
CLIC3	30
KRTAP10-11	38
KRT83	41
NOTCH2NLC	221
ZNF319	19
KRTAP5-11	56
PAX9	16
VWC2	56
KRTAP5-6	83
TRIM59	19
INO80B	70
HHEX	28
RHBG	3
C11orf87	20
CERK	20
HEMK1	21
TOP3B	11
RBM48	25
RPS6KA6	2
ZNF250	97
VSNL1	13
AQP1	122
NCS1	18
KCNIP1	13
NDUFB7	41
ZNF837	78
KRTAP2-4	88
uniprotkb:hCG_1987119	83
LCE1C	67
LCE2B	63
LCE5A	65
CTBP1	32
ESR1	169
CARD10	99
PLSCR1	50
ZMYND19	50
SP4	26
NUMB	7
MUC1	102
PDIA3	7
PABPC1	25
RAF1	38
GGA1	21
BAD	13
CAV1	22
MAPK8IP1	4
CHRNA7	6
TGFB2	2
TGFB1	30
MBP	4
CRYAB	20
PGAM1	3
APLP1	6
MT-ND3	1
NGFR	8
NF1	3
ITM2A	8
BLMH	16
PITRM1	2
DLG4	14
LRP1	13
GPR3	1
PCOLCE	7
LILRB2	5
APBA3	6
MMP2	7
IDE	6
CLU	9
PLP1	85
FLRT3	2
KCTD16	1
STAU1	19
APBA2	5
ARPP19	2
SNCB	7
CST3	2
SST	2
CORT	1
MT-RNR2	3
MSRB1	6
LINGO1	14
ITM2B	7
TREM2	5
CANX	25
PPID	6
APCS	3
GSK3B	34
TLR5	2
TMEM67	2
SPTB	2
EBI-25934154	1
NGF	4
EBI-25935944	1
EBI-25891095	2
EBI-25907740	2
EBI-25935916	1
EBI-25936019	1
EBI-25935934	1
EBI-25936029	1
EBI-25853226	10
EBI-25935974	1
EBI-25936001	1
EBI-25935954	1
STX6	28
TNFSF12	6
EBI-25880053	2
WNT10B	1
EBI-25935964	1
DYNC1I1	10
PLPP1	9
F2	2
CLSTN1	10
SERPINA3	8
F12	2
PLAU	3
ROCK2	3
CALU	4
TNFSF13	2
ATP1B1	6
OAT	1
TNF	41
THY1	1
HSP90B1	9
CPB1	1
EPB41	6
NEFH	2
PDGFRA	9
ACAN	1
MME	5
JUND	12
ADCYAP1	3
ELK1	8
WT1	19
ZNF24	42
BCL2	20
FURIN	4
LRPAP1	6
PRKACB	9
GRK2	10
CNTF	14
FPR2	5
SDC1	3
SAT1	43
PRKACG	2
PIK3CG	2
CTCF	8
GRK6	1
NR4A2	4
CORO1A	6
COL4A5	29
PPP1R2	5
NBL1	24
STAT3	46
CDKN2C	19
ADCYAP1R1	3
RPL28	6
MAP2K2	16
SSTR3	3
MAPK12	5
ARF3	2
TMED10	9
RHOA	19
CDK5	34
PPP2R2B	3
CNTN2	2
NUCB1	1
E2F1	25
PRKCE	8
TUBA4A	8
DUSP6	5
CD47	6
KLC1	12
LAMA4	3
INA	2
GRIN1	4
GSTM4	1
SNX17	7
SEPTIN2	10
PDIA6	9
COL4A6	1
TSC22D1	8
PPP2R5A	18
PDK1	3
RPS6KA2	10
STX5	31
SCARA3	3
NOTCH1	16
DKFZP586N0721	2
NAE1	5
NACA	3
SMAD4	29
FGF14	17
CLSTN3	12
STH	16
NRG1	11
ARD1A	3
SLC36A1	2
CALHM1	2
NOTCH4	1
RANBP9	22
APH1B	6
TOE1	2
VPS35	10
UBA3	7
COL25A1	13
SCARB1	6
SEPTIN8	3
TM2D1	3
TMEM121	15
VPS33A	12
LRP1B	3
MARK1	8
PRKAG2	4
VPS11	22
MPHOSPH6	5
FLOT2	4
SEPTIN5	9
EBI-25830852	4
EBI-25939806	1
HOOK1	21
KCNIP3	20
DRD4	5
ARL15	3
ARL3	11
ARL2	6
TP53INP1	7
TMEM200A	3
ZBTB9	33
SPZ1	3
PPFIA1	13
INSYN1	11
LURAP1	21
KRT38	67
CTNNAL1	10
HIF1A	30
CEBPB	6
NPM1	24
DNMT3B	8
HIPK2	8
SENP1	3
TDG	18
SAE1	9
SENP2	19
MEF2A	6
SART1	10
MYB	8
SATB1	6
USPL1	3
SOX2	8
SUMO1P1	28
ZBTB6	10
C18orf25	8
UBA2	5
ETV6	9
BTBD3	9
EBI-22344578	27
ZCCHC7	9
ZFP42	5
IRF1	3
KCNK1	9
LMO1	110
PPP1CC	21
PPP1CB	54
MLH1	66
CGN	6
TEX12	30
FAM184A	8
CKS1B	53
RALBP1	42
TNIK	24
RASSF8	8
GOLGA1	20
PPFIA3	6
SALL1	1
KRT4	21
DIRAS1	2
ZZZ3	9
TSGA10	74
ACSF3	5
ARHGAP45	12
C2orf42	5
TEX9	8
GINS4	12
BFSP2	52
MAGEA2	29
GCC1	48
KLC4	23
SH3BP5L	12
RABEP1	45
MAGEA2B	8
KRT13	53
MIA2	8
CCDC138	10
KRT86	45
AARD	15
CCDC185	42
FBXL3	4
HOMER1	17
TH	11
TRAF3	37
NAV2	7
RUFY1	6
MX2	3
TSR2	24
SPINDOC	3
FKBP6	34
GRHL2	4
PRKRA	14
EXOSC8	56
ZNRD2	16
RFX2	6
IMPDH1	5
LCE2C	85
PAICS	11
LCE1E	57
C5orf24	3
NME7	72
SYN3	4
HNRNPCL1	9
HMGXB4	14
MX1	8
GAS8	111
EIF4ENIF1	22
EBI-6115828	2
BTF3	6
NMI	33
HAUS3	12
LCA5	10
STMN2	10
BTF3L4	3
NSMCE2	9
UTP14C	27
STX1B	26
TBC1D1	26
OLIG2	2
PRPF3	42
CCDC112	8
EBI-22312375	20
KRT24	31
