nodeName	Degree
NF2	42
CDC42	366
TAC1	52
SPRN	5
RHO	70
CNBP	16
CRHR1	30
RCC1	43
RHOA	372
GTPBP6	6
POLE	156
POLA1	128
EXO1	215
TCF7L1	56
IDH1	97
CCR8	41
POLE2	140
CHRAC1	27
BLM	166
SOHLH2	6
CDKN2A	135
POLD2	98
CLPTM1L	7
POLD1	172
MAD2L2	55
ATM	259
RAD52	119
YWHAE	134
POLA2	95
WT1	37
NFKB1	222
WRN	140
POLG	40
MXD1	15
XRCC6	177
POLD3	85
TEN1	17
CHEK1	212
PAPD4	13
CDK4	152
TPP1	16
LIG4	75
POLG2	40
ABL1	165
CIB1	10
POLE4	103
SP1	143
VPRBP	46
SULT1E1	35
REV3L	70
OBFC1	52
ATR	157
MZF1	2
TCF7	62
MYC	307
ATRX	86
QTRT1	8
RNMT	30
LSM14A	38
CD5	51
GTF2F1	127
CSDE1	13
IGF2BP1	22
BTRC	131
PCBP2	52
SAFB	31
GTF2F2	81
HNRNPDL	36
NDN	19
NEIL2	14
SFPQ	60
NONO	45
PIAS1	87
ZMAT1	1
DTL	163
CUL4A	117
COPS7B	75
DCAF15	29
DCAF4	42
OPLAH	20
COPS5	176
COPS8	74
COPS7A	74
DET1	34
DCAF7	61
COPS3	92
DDB2	129
COPS6	92
ENSG00000132716	30
DDA1	46
WDTC1	33
DCAF11	47
CRBN	52
DCAF17	51
ERCC8	92
COPS2	103
FAM73A	9
DCAF16	44
FBXW5	38
GPS1	88
RFWD2	106
TMEM74	4
DCAF6	45
TRPC4AP	31
DCAF10	48
COMMD5	31
DCAF5	45
WDR42A	28
RBBP7	245
COPS4	92
GLMN	74
PIN4	8
TMX4	12
UBR5	34
ENSG00000266953	16
HOMER3	22
GPR149	6
ZCCHC17	3
LRRN4	3
TDRD12	22
CRLS1	25
ISG20L2	2
C12orf10	1
REXO2	12
PFKL	44
TRAPPC10	33
CCT6B	29
TCOF1	12
NEMF	52
ADAT2	15
NTMT1	8
VPS29	53
KIAA1033	16
SLC46A2	7
KIAA0196	26
SLC31A2	8
VPS26A	43
FAM21C	19
ZFP37	5
NPM3	6
VPS36	43
TRMT10C	17
SARS2	38
PARS2	38
FARS2	37
SARS	47
WARS2	34
IARS2	38
MTFMT	19
CTH	46
AIMP1	39
GARS	53
MTR	45
CARS2	31
WARS	36
RARS2	49
NARS2	36
AARS	46
OLA1	14
MARS2	38
SDCBP	38
EEF1E1	15
RARS	56
HARS2	32
VARS2	38
AARS2	38
YARS2	46
DARS	33
HARS	36
KCNA2	33
SLC50A1	2
UBE2S	107
CD44	181
ITGB1	295
CHSY1	17
GPC2	49
HAS2	7
DSE	14
BGN	72
DSEL	10
GPC3	83
BCAN	53
RTN4RL2	4
CHSY3	17
CHPF2	13
CHST14	18
B4GALT7	26
HSPG2	115
TNXB	13
THBS1	146
XYLT1	33
CHST12	17
PTPRZ1	20
SDC4	103
ADAMTS1	43
SELPLG	20
CHST7	19
AGRN	107
FMOD	36
CD14	52
GPC5	51
TLR6	21
ELN	40
GPC1	80
B3GAT1	39
LUM	55
CHPF	15
TNR	12
TNC	19
TLR1	30
B3GAT3	31
FBLN2	22
ADAMTS5	45
B3GALT6	24
SDC3	76
CHST9	11
TLR2	129
XYLT2	27
CHST15	15
SDC1	147
CHST3	16
CSGALNACT1	16
EGFR	475
SELL	74
FBLN1	18
MMP9	125
CSGALNACT2	19
DCN	88
FBN1	38
CHST13	15
GPC4	59
FN1	248
B3GAT2	31
CHST11	19
UST	20
GPC6	50
SDC2	109
PCED1A	2
SLX4IP	11
CCAR1	11
RPN1	90
BPTF	144
TJP2	38
CELF1	19
BRCA1	333
SRPK1	31
PTBP2	37
PALB2	81
METTL3	41
KIAA1429	22
RAVER1	11
RALY	16
METTL14	38
AMBP	41
MBNL1	32
ENSG00000279576	11
YTHDC1	30
RALYL	2
YTHDF1	13
TNFAIP6	11
B2M	116
TIA1	37
TIAL1	33
YTHDF2	12
SRSF10	22
NUTM1	5
PQLC3	4
ATP6V1C2	54
KCNF1	17
KIAA0513	6
HPCAL1	6
CIB4	4
RAB39A	10
PSD4	3
ZNF22	4
AP3M1	21
MCM7	162
ENSG00000254536	2
HINT1	36
PUM2	26
KLHL8	34
ZNF512	7
PDS5B	36
DCUN1D1	39
NIPBL	72
INTS2	31
CSTF2T	40
ABCF3	7
MRI1	8
MKLN1	16
ACTA1	131
ACTN3	60
CSK	112
BCAR1	124
ACTN4	75
ACTN2	93
ITGA1	137
PXN	197
ACTN1	80
TLN1	99
CAPN1	44
ARRB2	167
PTK2	262
KBTBD8	34
TNS1	33
ARRB1	145
ZYX	56
OFD1	39
VCL	136
VPS35	76
FXR1	41
PABPC3	16
PAIP2	7
CASP6	35
CASP10	47
FBXO7	26
ATP7A	21
DAZAP2	7
CASP3	224
DDX6	81
MIF4GD	8
RBM38	5
SH2D3C	10
CHCHD2	31
HSPB1	57
GIGYF2	14
CASP4	23
CASP7	57
ATXN2	39
RRM1	137
MKNK2	9
EIF2B5	14
EIF4EBP3	14
MKNK1	20
PABPC4	22
GLI3	128
RRM2	179
CASP8	145
PAIP1	41
LARP1	6
EIF4E2	36
CASP9	69
CASP2	51
HSPB3	26
PABPC1L	16
USP10	24
EIF4E1B	32
EIF2AK4	37
EIF4E3	20
SPOP	63
FXR2	20
HTT	122
G3BP2	16
DDX19A	11
PDS5A	47
ALKBH1	21
RPH3AL	7
CHTF8	15
CTF1	23
CTNND1	130
ZMYM4	5
ERBB3	83
HNF4A	65
HDAC2	297
FN3KRP	3
URB2	2
TMEM242	7
RNMTL1	11
KCTD20	1
SGIP1	46
SUPT16H	143
WRAP73	7
ARHGEF16	8
TPRG1L	7
TMEM259	6
TOPBP1	107
DDIT3	42
ATP5B	148
PSMD4	155
UBL4A	27
MDC1	89
RNF8	65
USP11	12
RBM15	25
ALX3	4
HABP4	28
PQLC2	4
LMNB1	72
CCDC79	11
LBR	37
SYNE4	7
SMC3	126
SYNE2	20
LEMD3	23
CCDC155	17
SYCP3	30
REC8	49
SYNE3	15
TSNAX	10
SMC1B	52
SUN2	20
LMNB2	23
STAG3	28
TMEM201	6
TOR1A	24
SYNE1	19
LMNA	69
EMD	47
FAM161B	5
LRRC74A	5
MMACHC	16
AREL1	7
BPNT1	8
ANKRD10	11
ABCF2	17
PITRM1	14
IMPACT	3
TRRAP	145
RWDD1	6
NANOG	114
SMAD3	250
TFF1	31
CARM1	120
TCF12	48
RBM39	45
HDGF	7
RBFOX2	27
CTCF	69
NCOA1	138
RUNX2	180
NCOA3	102
AKAP8	20
IGF2BP3	6
SMAD5	57
FBXW2	10
AP3D1	30
ZFP91	5
PLCB3	61
SNAPC2	14
SNAPC3	27
SNAPC5	24
SNAPC1	17
TMEM174	4
NUPR1	10
SZRD1	3
SLIRP	18
DCP1A	49
PATL1	24
EDC4	22
NDUFB3	94
PSMA4	128
LSM12	12
DCP1B	20
PATL2	15
HIST1H4B	153
MOV10	81
NSD1	14
HIST1H4K	151
CDK9	111
FBXL19	27
TNRC6A	92
MLLT11	2
HIST2H4A	150
GP1BA	75
PRRC2C	8
MEN1	72
HIST1H4L	151
DPY30	66
ASH1L	16
KDM6A	69
TASP1	7
SETD2	89
TNRC6B	70
AFF1	19
HIST2H4B	151
KMT2B	58
RUNX1	108
HIST1H4A	151
PHF8	42
SETD5	9
BOLA2-SMG1P6	6
PSIP1	34
SETD1A	83
TAL1	38
TET2	36
SBF1	9
TNRC6C	82
KDM5A	33
SMARCB1	99
ETV6	29
CAMKMT	36
MED13L	50
GATA1	79
SPI1	105
GATA2	37
DOT1L	65
WDR5B	10
MLLT3	76
AFF4	32
SETD7	46
KMT2D	80
MLLT10	14
MLLT1	68
KMT2C	79
HIST1H4I	153
HIST4H4	154
SETD1B	48
HCFC2	18
HIST1H4H	151
HOXA9	24
HIST1H4J	152
ITGA2B	119
SMARCA2	79
ASH2L	103
HIST1H4D	152
SUPT3H	47
GTF2A1	94
GTF2H3	74
TAF11	51
GTF2A2	57
TAF4B	35
GTF2E2	61
BAX	66
TAF5L	43
MAPK8	221
TBPL1	34
TAF1L	43
TAF8	43
ERCC2	113
TBPL2	61
FHL2	50
TAF13	51
TAF7L	25
JUN	337
CDKN1A	157
TAF12	75
GTF2H2	68
TAF9B	60
TAF10	79
CCND1	258
TAF3	57
TAF5	67
INO80	78
GTF2E1	94
TAF6L	39
TCEA1	93
TAF2	60
PCDH7	8
GTF2H5	76
IGFBP3	32
CIR1	31
ZNHIT2	12
ECD	15
SREK1	22
PAXBP1	10
TSSC4	27
RPRD1A	30
ERI2	3
DNASE1L2	5
TJAP1	8
CDKN2AIPNL	3
RPRD1B	30
SCAF8	14
CDKN2AIP	4
DUSP11	9
RPGRIP1L	37
INVS	21
CEP290	64
NPHP1	34
NPHP4	39
RP1	3
USH2A	21
DFNB31	24
PCNT	62
ABCA4	17
CETN3	22
PDE6D	27
RAB8A	114
AKAP9	50
RPE65	27
KIF3B	37
IQCB1	21
RPGRIP1	10
YWHAZ	200
KIF3A	60
TUBG1	34
TUBG2	16
IFT88	87
KIF3C	29
SPATA7	18
CCDC59	6
TMEM9	4
UQCRQ	116
VBP1	38
PDCD5	8
TPRKB	9
COA5	21
PSMA2	133
SS18L2	3
PSMA6	126
AKT3	117
KANSL3	13
KDM6B	69
KANSL2	18
TAB2	91
AKT2	136
SHARPIN	35
MDM4	29
OGT	67
NPLOC4	54
RNF31	48
NWD1	7
MFAP3	3
RBM23	11
MFAP5	19
MFAP2	21
GPKOW	9
HEATR6	13
RNF113B	6
SRRM3	25
C8orf59	4
SUB1	7
SLK	12
RPA3	157
STK10	3
CDCA8	176
SUMO4	31
PIAS2	44
SAE1	37
SENP8	15
NSMCE2	32
HRAS	403
PIK3R1	344
IGF1	166
PTK6	37
IGF1R	135
GRB2	380
ILK	85
DACH1	19
SOS1	195
SRC	572
STAT3	352
HGS	84
EPAS1	43
PIK3CA	324
SUCLG2	65
KDM1A	178
SHC1	245
ZNF396	12
EAPP	13
RNLS	2
ENSG00000239665	14
GPATCH1	18
GLB1	54
CCDC130	20
TMEM45B	2
DNAJC17	5
MECP2	90
FSCN2	3
FRA10AC1	8
ACTR6	17
MED19	47
CCDC84	10
USP4	32
AGMO	14
SPR	20
PTS	38
GCH1	43
PITHD1	2
QDPR	31
ACTR1B	36
USP22	45
ATXN7L3	33
AK2	34
ADK	79
CCDC101	73
NME4	43
ENTPD2	37
TADA1	29
TADA2A	38
SUPT20H	46
SUPT7L	36
DCK	64
NTPCR	37
TADA2B	46
AK9	49
YEATS2	51
YEATS4	77
BRD8	59
MORF4L1	91
EP400	97
EPC1	56
DR1	43
MBIP	35
MRGBP	45
MORF4L2	43
KAT5	240
ACTL6A	151
MSL3	52
MEAF6	74
ACTL6B	57
MSL1	34
CSRP2BP	46
EPC2	26
ING3	68
MAP3K7	158
KANSL1L	8
DMAP1	79
MSL2	40
ATP10A	11
NPAP1	6
SNURF	2
PEG3	5
MKRN3	5
GABRB3	17
IGF2	70
MAGEL2	8
PLAGL1	7
IGF2R	61
ZRSR1	7
PEG10	11
MEST	13
EED	125
SUZ12	136
BMI1	79
RING1	121
RYBP	41
PHC3	76
PCGF6	64
PCGF2	72
EZH2	204
PHC1	76
RBBP4	244
DNMT3B	80
CBX5	70
EHMT2	106
RBL1	72
RBL2	74
CDK6	91
YAF2	36
L3MBTL2	27
COMMD6	33
PTGDR	24
CBX3	77
CDC7	77
EHMT1	48
TFDP3	15
RBBP8	109
DP2	12
E2F8	41
RAD51	227
CMTM3	8
CCDC97	4
KYNU	19
CLEC4E	9
WAC	11
ZC3H18	17
API5	6
PRPF38B	14
RTFDC1	5
PNISR	22
MYEF2	1
YY1	146
XPC	90
NFRKB	41
ACTR8	45
UCHL5	92
ANP32E	26
INO80B	70
INO80E	43
BTBD19	1
CCNDBP1	6
INO80D	32
ACTR5	71
RAD23B	131
RAD23A	98
CETN2	96
COPG1	46
GPN1	22
RNF20	52
WDR82	80
TBX21	59
CXXC1	16
USF1	24
DIDO1	32
MEIS1	41
KDM7A	32
NCOA6	84
SMYD3	29
PYGO2	42
PA1	16
MAFB	10
CTBP1	116
KMT2E	54
KDM5B	29
SETDB1	66
SETD8	53
ENSG00000263136	13
C2orf71	1
CERKL	3
IMPG2	1
DAG1	91
IFT46	38
DNAAF1	26
DYX1C1	33
SPAG6	13
PRKCD	123
USP15	26
LIN28A	29
PIP4K2A	47
USB1	10
PCGF3	40
UBE2D2	179
CUL7	58
REST	57
SKP1	194
CBX7	71
BRCC3	99
CDC23	71
CBX6	71
ANAPC15	49
CBX4	85
EZH1	41
PCGF5	36
COMMD3-BMI1	69
BAP1	55
BARD1	155
BRE	64
MAPK14	262
HIST2H2AA	92
HDAC5	91
UBE2K	76
SCMH1	42
CHD3	110
HDAC3	155
CUL5	88
MTA1	88
TFCP2	10
SNAI1	73
UBE2D3	152
AEBP2	38
BCOR	24
RCOR1	106
BCORL1	11
ANAPC16	52
ANAPC13	41
SALL4	45
KDM2A	20
MAPK11	188
SCML2	51
UBAP2L	36
ANAPC5	54
BUB1B	216
AUTS2	16
HIST1H2AE	85
MAPKAPK3	46
CBX1	66
CBX2	100
FBRS	6
ANAPC1	64
CDC26	50
PHC2	72
ASXL2	35
PCGF1	37
KDM2B	26
ANAPC11	77
ASXL1	67
YY2	15
ANAPC7	52
DNMT3A	109
CDC16	74
ANAPC10	63
UBE2C	204
HIST2H2AA3	82
CDC27	83
CBX8	95
ZFP42	8
PHB	63
SUMO3	104
ANAPC4	57
JARID2	35
ANAPC2	69
AMPD3	46
RDH12	28
AMPD1	41
NUDT16	42
AMPD2	41
CRX	21
TULP1	16
PUM1	18
RC3H1	18
LENG1	6
MBOAT7	22
BICC1	7
MEX3C	5
ANGEL2	8
HIPK2	26
MMP7	39
CPEB3	19
TOB1	15
CCRN4L	10
NANOS2	17
HFM1	19
APOA5	59
SMARCA1	42
HMGXB4	12
BAZ1A	21
RSF1	33
CECR2	20
COPZ1	36
PPP2R1B	106
PPP1R8	25
CLK1	15
ARCN1	43
COPA	62
PPP6R1	15
FUBP1	23
PPP6R2	10
KHDRBS3	13
XPNPEP3	12
SAP30BP	32
CCDC92	24
HEXIM1	16
TTC39A	4
QKI	30
RBM45	5
HNRNPA1L2	3
MSI2	8
ASB7	10
STAT4	89
BMPR1A	57
WDR83	21
PQBP1	15
AICDA	16
MCM3AP	27
BLCAP	3
C19orf43	2
RBM3	7
COPE	44
CYP51A1	36
FAM102B	8
XPA	102
CAMSAP3	10
CWF19L1	14
HMGN1	25
STXBP2	49
ERCC1	141
ELL	52
WIZ	13
UVSSA	23
ERCC4	137
GTF2H1	72
CCNH	104
ERCC6	30
ERCC5	85
CASK	67
CD2	74
CCDC12	14
ZMYND11	7
DDX4	31
HSPA5	198
SSRP1	125
SLC22A23	5
PXDC1	2
SON	11
UQCR10	108
MED12	58
SRCAP	45
PYHIN1	1
METTL16	17
PPM1G	10
CCNT1	93
CCNT2	63
HEXIM2	6
BIN3	8
PER2	42
PER1	31
SOX2	174
PAX7	13
RERE	9
WHSC1L1	47
ZZZ3	35
MYCN	25
HNMT	9
PITX2	23
ZXDC	2
ARG2	19
POU5F1	129
TWIST1	55
POU5F1B	14
CHD7	17
ZNF207	9
PLEKHJ1	5
DNAJC8	13
ZNF277	8
SFSWAP	7
RBMXL3	1
CIRBP	5
HMG20B	36
GPAM	36
SQLE	45
REPIN1	10
FDPS	35
BCL2L11	69
DRAP1	13
TM7SF2	25
FDFT1	66
PMVK	20
KIF2C	146
NFYA	43
NFYC	35
FASN	69
MVK	32
KIF2A	24
HMGCS1	62
CIITA	21
IDI1	28
GGPS1	31
HAP1	45
FOXO1	160
CNTN2	23
ING2	47
HMGCR	69
SC5D	31
DHCR7	42
CKAP5	68
N4BP2	3
CREB1	190
CREB3L4	23
CREB5	25
ATXN3	36
CREB3L2	24
CREB3	32
CREB3L3	26
CREB3L1	21
FAM98A	6
H1F0	67
HIST1H1C	27
TOX4	40
SCN2A	42
DYRK1A	31
ADNP	14
ARID1B	41
POGZ	13
KATNAL2	5
CANX	123
HAUS8	9
HAUS4	7
HAUS1	14
HAUS2	10
HAUS7	10
HAUS5	9
HAUS6	19
FNBP4	5
MAGEC1	11
USP27X	18
ATXN7L1	20
ATXN7	45
DNAJC16	4
GABPB1	18
E2F4	65
POU2F1	37
SIN3A	157
GABPA	17
THAP3	5
HIST1H2AA	126
HIST3H2A	131
THAP2	2
ARID1A	102
RENBP	13
FOXK2	27
MBD5	20
THAP11	10
HIST1H2AH	126
MOCS2	20
HIST2H2AB	109
FOXK1	24
LAGE3	9
KDM1B	32
NRF1	21
THAP1	15
MBD6	20
CREBZF	4
CHTF18	73
CUL1	197
VPS72	40
MBTD1	17
DPCD	7
AGR2	10
EP400NL	21
CFDP1	15
LRRC6	27
PFDN2	37
GATA3	73
HIF1A	186
STAT2	99
TTI2	9
APPL1	32
BANF1	58
ZNHIT1	19
ACTG1	170
ATF2	116
TCF7L2	89
TELO2	25
RPAP2	44
RPAP1	20
DNAAF2	35
PIH1D2	6
TTI1	22
HIST1H2AB	68
MCM4	179
DISC1	52
PLK3	27
SRPK3	8
DNAJC5G	7
PLK1	248
MSH2	131
TTF2	8
ASCC3	11
ORC2	56
CDC14A	30
ORC1	134
MAML1	42
DNAJC5B	10
DNAJC5	37
NSRP1	4
SEPT7	34
ORC5	60
PIBF1	16
GMDS	20
NAT9	7
FKBP9	6
BBS9	34
KBTBD2	5
BEND7	6
PDSS2	21
DAXX	117
NDE1	16
NDRG2	5
MED26	63
FMR1NB	2
BRD2	41
SEC62	21
ZNF513	3
HNRNPLL	5
HUWE1	34
ARL17A	1
EFCAB3	3
LRRC37A	2
TEX30	1
ERICH6	2
ARL17B	2
TACC1	11
TIMM8B	29
VWA3A	2
TTL	16
TIMM8A	42
FBXW7	63
AXIN1	122
SKP2	84
CDC25A	135
MAPK13	102
MNT	8
PPP2R5A	93
MXI1	6
PAK2	154
PML	116
ZBTB17	17
GFI1	26
MAPK12	111
PIM1	37
HBP1	8
SAP30	77
MXD4	8
MXD3	4
IRF8	56
SMAD2	190
PPP2CA	208
TMEM127	12
SIN3B	78
SMAD4	212
PIN1	59
MYCL	9
LEF1	94
ACTR3B	22
C2orf44	2
HJURP	128
USP37	6
TLE1	69
SNCAIP	11
CENPA	182
PSMA1	133
INTS3	38
C12orf45	1
PDRG1	15
PSMB3	115
ZNF326	7
USP13	24
USP5	29
TRIM44	3
ARAF	85
ARGLU1	7
TROVE2	9
ZRANB2	10
SCAF11	15
UBL3	3
WBP2NL	2
ITSN2	36
C17orf85	26
THRAP3	45
BCLAF1	17
PPP1R10	39
CLK2	14
RBFA	6
ZNF407	6
ADNP2	3
PQLC1	10
PPIL4	9
NAA11	12
NAA16	16
SLC7A6OS	5
NAA35	21
ARFRP1	19
NAA10	25
NAA15	24
UQCR11	100
NDUFA2	102
NAA30	13
MTERF1	14
CACUL1	5
NOA1	14
ANKRD54	5
GPR160	3
HMGB1	94
H1FOO	12
HMGB2	26
HIST1H1T	6
DFFB	16
H1FNT	7
TTC5	48
KLHL31	5
OSTC	51
TMCO1	60
NCLN	52
STT3A	79
LTN1	66
CCDC47	48
ZNF280B	4
TUBA8	41
POTEF	16
SRPRB	41
CDK1	421
BRCA2	154
CCNB1	343
CCNY	32
CCND2	71
CCND3	79
CDK14	38
MTDH	9
CCNK	70
CCNE2	81
CCNE1	110
CDK13	32
CDK12	44
ITGB4	105
BCKDHB	39
MTO1	9
PKM	137
PKLR	94
WBSCR16	11
RASSF3	4
PUSL1	3
SURF2	10
SURF4	46
AK8	30
MED22	53
FAM69B	6
METTL10	26
METTL20	21
N6AMT2	13
AGAP2	17
METTL21B	6
TSPAN31	6
GFM2	14
TFAM	42
POLRMT	26
PKP1	20
GPRC5A	2
SH2D1B	10
ELAVL4	13
DHPS	10
ALKBH4	9
SRM	20
NDC80	177
SMC1A	79
ZW10	36
BUB3	76
PAFAH1B1	75
IGDCC3	5
DCLRE1B	35
SLC25A6	37
CENPV	9
SYNGR3	5
COX11	27
MEMO1	4
NCOR1	174
TSN	10
TM4SF1	5
CFAP221	15
HMBS	19
HGNC:9982	10
RFX2	4
RFX3	6
LMAN1	67
FAF2	48
CDC45	184
TICRR	23
GMNC	7
DTD2	3
METTL18	14
CLUH	3
HERC2	37
CTIF	9
GAPDHS	38
PSMB4	114
SDHA	91
NDUFS7	115
SURF1	33
MINA	4
SLC38A5	4
IGHMBP2	11
PLA1A	10
DNM1L	47
DENND6A	8
KIAA1147	3
LMAN1L	15
PC	51
RNF152	8
LPP	11
TRIP6	27
FAM45A	20
IKBKB	162
VEGFA	221
ITPR1	120
JAK2	249
PPP2R4	124
PARK2	116
SGK1	45
MRE11A	141
PSMD3	119
PSMC3	116
PSMD12	124
PSMD7	117
PSMD13	111
PSMD6	114
CHEK2	150
PSMB1	111
PSMC6	115
TRIM27	18
CENPC	49
PDGFRB	143
ROCK2	76
EGF	230
MET	151
CDH1	206
IQGAP1	93
ZEB1	48
CHUK	158
SMC4	119
SLC9A3R2	32
SLC9A3R1	76
DLG4	204
AFP	52
FOXO3	162
PRDX1	41
INS	273
PSMD14	148
PSME2	93
PSMA8	93
PSMD10	100
PSMB5	101
PSMB9	105
PSME1	91
PSMB11	89
PSMB10	98
PSMD9	94
PSMB8	146
NF1	116
PSMF1	90
PSMB7	99
EPHB1	52
MAGI3	12
BCR	55
PI4K2A	33
FOXO4	66
STK11	63
PHLPP2	15
ALK	48
PPM1A	24
WWP2	34
PI4K2B	33
OCRL	85
PDGFRA	89
INSR	78
MARCH3	7
NGB	13
CD79B	56
PARD3	50
TRPC6	42
NRAS	278
DLG1	100
TMPRSS2	13
PREX2	3
DBN1	23
MAP2K7	93
PIK3C2G	50
MAP2K1	142
SNX27	28
PIK3CB	143
PIK3R3	109
RET	75
MAGI1	18
PHLPP1	20
INPPL1	52
PIK3C3	121
PIP5KL1	42
XIAP	110
MARCH2	7
INPP5D	72
ROCK1	77
PIP5K1B	61
PIP4K2B	44
PIP4K2C	38
SACM1L	56
ITPKA	30
PIP5K1A	66
MAGI2	19
NRP2	44
PLCG1	263
MAST3	5
RNF146	18
TCHP	32
BCL2L1	132
MC1R	17
PIP5K1C	70
PIK3C2B	54
MLH1	98
SPRTN	23
PIKFYVE	56
MKRN1	8
INPP5K	18
INPP5B	52
TMEM55A	18
FRK	4
MME	47
PRDX2	26
PLCB1	96
CDIPT	57
NDFIP1	10
PIK3R2	123
PI4KA	66
RAF1	180
SYNJ2	66
NEDD4	66
IPMK	30
ITPKB	24
PTPN13	47
KRAS	320
PIK3CG	93
PINK1	90
DLC1	12
TXN	76
FABP4	65
IRS1	155
PRKCI	65
PARK7	88
SYNJ1	99
INPP5F	35
PIK3CD	107
INPP5J	16
INPP4B	36
PI4KB	66
PRKCZ	140
INPP4A	33
INPP5E	38
CD79A	70
CAV1	200
PSME4	92
SHFM1	99
PDGFB	102
OTUD3	9
PSMD5	91
PLCG2	150
PIK3C2A	75
TMEM55B	19
PDPK1	91
ITPKC	22
MAST2	6
SMARCD3	96
SMARCC2	93
SMARCC1	85
SMARCD1	92
SMARCE1	98
GLTSCR1L	20
BRD9	27
BCL7A	27
SS18	40
BCL7C	29
BCL7B	19
NCR1	52
SS18L1	19
GRHPR	22
MOGS	32
PGM1	46
GYS1	41
MPV17	55
UGP2	27
EPM2A	18
AMY2A	14
GYS2	41
GBE1	24
AMY1B	16
PYGM	47
PGM2L1	21
PYGB	34
GAA	10
SCN9A	21
SGPL1	22
LOC93432	15
AMY2B	12
MGAM	25
GYG1	21
PYGL	30
CYC1	157
NHLRC1	14
NFKBIA	203
ARIH1	33
GNB1	239
DNM1	108
SQSTM1	143
ABI1	54
TLR4	200
APP	207
RARB	30
DAPK1	24
PRKAR1A	81
RARG	37
KLB	17
IL2RG	105
MITF	40
RPS6KA6	21
BSG	46
CCL4	119
BLZF1	11
DUSP6	18
NCOR2	150
RAP1B	113
CYBB	46
GNB4	82
HGF	140
FGF20	21
WASF1	52
GNAI3	162
USP41	13
PLD2	96
BCL2	92
FGF5	26
EGR1	113
ABI2	36
SFN	111
MALT1	38
YWHAQ	96
STAT5A	167
ELK4	10
FGF10	35
CYBA	27
VRK3	6
CSF2	134
FGF3	31
MDK	16
FGF22	26
KL	46
DUSP3	19
PRKCB	152
PEA15	7
PRKACA	242
WASF2	54
DCC	46
BECN1	153
FGF8	45
TGFB1	136
SMAD9	44
SLC9A1	57
AGT	106
HERC5	39
ENG	54
DUSP9	14
PTPRR	18
LYN	216
BRK1	34
GNAI2	188
DAPK2	13
PPP2CB	147
ILKAP	6
GNRH1	47
CAPNS1	36
SPRY2	31
RAB2A	26
LCK	231
PTPRJ	36
NRG3	33
AGER	33
THRB	40
NFATC3	35
FGF2	145
RXRG	35
LAMTOR3	63
PCYT1A	18
PRKCE	106
PRKAR2B	88
ITGAV	164
CXCL12	147
GHR	41
PLA2G4A	55
RAP1A	121
NCF2	55
PTPN5	29
PCYT1B	12
AGK	41
NCF4	30
TYK2	107
PLA2G1B	39
KSR1	61
GNAI1	195
IL6	279
USP18	45
PRKCQ	82
NFATC1	82
IL2RA	96
BAD	49
SPHK2	48
NRIP1	71
PRKACB	234
FGF6	27
YWHAG	96
GNB5	113
NCKAP1L	33
GH1	38
S100B	52
FGFR2	105
STAT1	268
CNKSR2	17
GAB2	80
DUSP10	10
FGF18	23
NGF	147
IER3	7
FGF4	34
MAP3K14	100
ALB	184
CYCS	196
GH2	21
ARF6	147
PRKCH	16
NCF1	43
ITGB3	188
IL18	73
FOS	195
FGFR3	78
MAPKAPK2	36
IL6ST	53
PLA2G2A	28
NRG2	29
GRIN2B	108
CCL11	96
FGFR4	56
GNB2	88
CAPN2	25
DUSP8	14
IL1B	192
DUSP2	14
RAC1	355
ETS1	53
VWF	80
ELK1	26
NCKAP1	45
PRKACG	221
IRS2	87
CYFIP1	54
JAK1	194
CARD9	24
MAP2K3	79
BAIAP2	41
MYLK	54
GNAZ	93
MAP2K2	90
GNRH2	16
RAC2	149
NRG1	55
S1PR2	21
EDN1	123
GNAO1	120
TNFSF10	31
MYT1	11
ETS2	22
UBE2L6	80
MAP3K1	110
ATP1A1	26
SAG	72
PTP4A3	11
PRKAR1B	65
ERF	3
TBC1D7	21
NR4A1	31
IL6R	70
PPIA	33
MAP2K6	94
CEBPB	82
FGF7	35
TRIM25	69
S1PR1	51
RARA	76
FGF17	26
F2	131
WASF3	35
F2R	71
IKZF3	33
OCLN	74
NTRK1	130
YWHAB	150
IL2RB	99
PPP2R1A	167
PARP1	145
JAK3	125
FGF23	44
RALGDS	32
NFATC2	56
S1PR4	19
PPARA	138
FRS2	53
DUSP7	12
SPHK1	63
GJD2	11
NOS1	75
FGF9	30
HNF1A	34
F11R	40
BCL10	44
FGFR1	113
CYFIP2	44
HMMR	103
STMN1	32
FGF1	45
S1PR3	23
RXRA	184
PTPN11	298
ATG7	114
GNAQ	220
RASA1	115
RPS6KA4	18
CALD1	38
GJA1	84
PRKCG	110
PTPN6	156
STAT5B	138
GNB3	96
RPS6KA5	31
GAB1	99
PRKAR2A	86
SMAD1	69
MBP	37
GORASP2	19
DUSP5	12
DUSP1	37
PRRT2	29
TNF	328
PTPN7	24
DUSP4	16
FGF16	18
YWHAH	101
KSR2	18
FGF19	39
CASC5	76
NSFL1C	23
UBXN2B	17
UCK2	17
LRR1	12
PPP1R2	7
SH2D4A	6
CDCA2	49
PASK	9
SIKE1	28
DDI1	12
PPP2R2A	84
MST4	32
STRN4	33
STK25	25
STRIP2	18
PPP2R3C	22
PPP2R5B	66
STK24	39
SLMAP	23
FGFR1OP2	28
CTTNBP2	27
STRIP1	21
CTTNBP2NL	17
